entity_id,type,field,current_value,current_source_type,current_source_url,verdict,verified_value,verified_as_of,source_class,source_title,source_url,table_or_section,verbatim_excerpt,primary_count,independent_secondary_count,confidence_tier,njdg_stamp_valid,anomaly_flags,notes
derc,RegulatoryBodyQJ,pending_cases,980,AnnualReport,https://derc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,derc_ar,https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf,"DERC AR 2022-23, printed page 22 / PDF page 96, disposal paragraph",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2022-23 disposals: 25 petitions under section 142 plus 41 other petitions = 66. The public annual-report index located in this run ends at 2022-23. That does not establish the input's 2024-12-01 pending or undefined annual interval. No matching-period pending, filed or mean duration located. Reviewed/attempted URLs: https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf | https://www.derc.gov.in/about-us/reports/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
derc,RegulatoryBodyQJ,filed_last_year,380,AnnualReport,https://derc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,derc_ar,https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf,"DERC AR 2022-23, printed page 22 / PDF page 96, disposal paragraph",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. FY2022-23 disposals: 25 petitions under section 142 plus 41 other petitions = 66. The public annual-report index located in this run ends at 2022-23. That does not establish the input's 2024-12-01 pending or undefined annual interval. No matching-period pending, filed or mean duration located. Reviewed/attempted URLs: https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf | https://www.derc.gov.in/about-us/reports/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
derc,RegulatoryBodyQJ,disposed_last_year,330,AnnualReport,https://derc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,derc_ar,https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf,"DERC AR 2022-23, printed page 22 / PDF page 96, disposal paragraph",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. FY2022-23 disposals: 25 petitions under section 142 plus 41 other petitions = 66. The public annual-report index located in this run ends at 2022-23. That does not establish the input's 2024-12-01 pending or undefined annual interval. No matching-period pending, filed or mean duration located. Reviewed/attempted URLs: https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf | https://www.derc.gov.in/about-us/reports/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
derc,RegulatoryBodyQJ,disposal_rate,0.8684,AnnualReport,https://derc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,derc_ar,https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf,"DERC AR 2022-23, printed page 22 / PDF page 96, disposal paragraph",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. FY2022-23 disposals: 25 petitions under section 142 plus 41 other petitions = 66. The public annual-report index located in this run ends at 2022-23. That does not establish the input's 2024-12-01 pending or undefined annual interval. No matching-period pending, filed or mean duration located. Reviewed/attempted URLs: https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf | https://www.derc.gov.in/about-us/reports/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8684. Arithmetic agreement does not verify those counts."
derc,RegulatoryBodyQJ,avg_disposal_days,730,AnnualReport,https://derc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,derc_ar,https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf,"DERC AR 2022-23, printed page 22 / PDF page 96, disposal paragraph",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2022-23 disposals: 25 petitions under section 142 plus 41 other petitions = 66. The public annual-report index located in this run ends at 2022-23. That does not establish the input's 2024-12-01 pending or undefined annual interval. No matching-period pending, filed or mean duration located. Reviewed/attempted URLs: https://www.derc.gov.in/sites/default/files/DERC%20Annual%20Report%2022-23.pdf | https://www.derc.gov.in/about-us/reports/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
derc,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
dl_slsa,ADRBody,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
dl_rera,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
tn_slsa,ADRBody,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
tn_rera,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
tnerc,RegulatoryBodyQJ,pending_cases,1200,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tnerc_ar,https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf,"TNERC AR 2023-24, PDF page 89 section 4, statistical summary and CAG management-report section 4",,0,0,UNSOURCED,,primary_internal_conflict_or_scope_differs|period_mismatch|pending_round_hundred|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. Section 4 table for FY2023-24 sums to opening 133, admitted 116, disposed 135, pending 114. Components (opening/admitted/disposed/pending): dispute 9/31/18/22, review 8/4/11/1, miscellaneous 112/78/103/87, power-purchase approval 4/3/3/4. Another summary/audit table in the same report totals opening 162, filed 99, disposed 135, pending 116. Category coverage or reporting conflicts remain unresolved. Do not average or choose between 114 and 116 pending, or 116 and 99 inflow. The live 2026 summary is also a different period. No matching-period mean duration located. Reviewed/attempted URLs: https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf | https://tnerc.tn.gov.in/ViewCaseSum.aspx. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
tnerc,RegulatoryBodyQJ,filed_last_year,480,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tnerc_ar,https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf,"TNERC AR 2023-24, PDF page 89 section 4, statistical summary and CAG management-report section 4",,0,0,UNSOURCED,,primary_internal_conflict_or_scope_differs|period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. Section 4 table for FY2023-24 sums to opening 133, admitted 116, disposed 135, pending 114. Components (opening/admitted/disposed/pending): dispute 9/31/18/22, review 8/4/11/1, miscellaneous 112/78/103/87, power-purchase approval 4/3/3/4. Another summary/audit table in the same report totals opening 162, filed 99, disposed 135, pending 116. Category coverage or reporting conflicts remain unresolved. Do not average or choose between 114 and 116 pending, or 116 and 99 inflow. The live 2026 summary is also a different period. No matching-period mean duration located. Reviewed/attempted URLs: https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf | https://tnerc.tn.gov.in/ViewCaseSum.aspx. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
tnerc,RegulatoryBodyQJ,disposed_last_year,420,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tnerc_ar,https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf,"TNERC AR 2023-24, PDF page 89 section 4, statistical summary and CAG management-report section 4",,0,0,UNSOURCED,,primary_internal_conflict_or_scope_differs|period_mismatch|value_on_42_ladder|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. Section 4 table for FY2023-24 sums to opening 133, admitted 116, disposed 135, pending 114. Components (opening/admitted/disposed/pending): dispute 9/31/18/22, review 8/4/11/1, miscellaneous 112/78/103/87, power-purchase approval 4/3/3/4. Another summary/audit table in the same report totals opening 162, filed 99, disposed 135, pending 116. Category coverage or reporting conflicts remain unresolved. Do not average or choose between 114 and 116 pending, or 116 and 99 inflow. The live 2026 summary is also a different period. No matching-period mean duration located. Reviewed/attempted URLs: https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf | https://tnerc.tn.gov.in/ViewCaseSum.aspx. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
tnerc,RegulatoryBodyQJ,disposal_rate,0.875,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tnerc_ar,https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf,"TNERC AR 2023-24, PDF page 89 section 4, statistical summary and CAG management-report section 4",,0,0,UNSOURCED,,primary_internal_conflict_or_scope_differs|period_mismatch|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp|rate_exactly_equals_stored_disposed_over_filed,"Input data_as_of=2024-12-01. Section 4 table for FY2023-24 sums to opening 133, admitted 116, disposed 135, pending 114. Components (opening/admitted/disposed/pending): dispute 9/31/18/22, review 8/4/11/1, miscellaneous 112/78/103/87, power-purchase approval 4/3/3/4. Another summary/audit table in the same report totals opening 162, filed 99, disposed 135, pending 116. Category coverage or reporting conflicts remain unresolved. Do not average or choose between 114 and 116 pending, or 116 and 99 inflow. The live 2026 summary is also a different period. No matching-period mean duration located. Reviewed/attempted URLs: https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf | https://tnerc.tn.gov.in/ViewCaseSum.aspx. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8750. Arithmetic agreement does not verify those counts."
tnerc,RegulatoryBodyQJ,avg_disposal_days,730,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tnerc_ar,https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf,"TNERC AR 2023-24, PDF page 89 section 4, statistical summary and CAG management-report section 4",,0,0,UNSOURCED,,primary_internal_conflict_or_scope_differs|period_mismatch|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. Section 4 table for FY2023-24 sums to opening 133, admitted 116, disposed 135, pending 114. Components (opening/admitted/disposed/pending): dispute 9/31/18/22, review 8/4/11/1, miscellaneous 112/78/103/87, power-purchase approval 4/3/3/4. Another summary/audit table in the same report totals opening 162, filed 99, disposed 135, pending 116. Category coverage or reporting conflicts remain unresolved. Do not average or choose between 114 and 116 pending, or 116 and 99 inflow. The live 2026 summary is also a different period. No matching-period mean duration located. Reviewed/attempted URLs: https://tnerc.tn.gov.in/AnnualReport/files/AR-2023-2024-020720251118.pdf | https://tnerc.tn.gov.in/ViewCaseSum.aspx. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
tnerc,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
tn_cdrc_chennai,ConsumerCommission,pending_cases,18000,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals,LS 1389 Annexure A and attempted Tamil Nadu policy-note / NCDRC statistics sources,,0,0,UNSOURCED,,entity_scope_ambiguous|aggregate_scope_mismatch|primary_fetch_failed|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 1389 contains state-plus-district aggregates, not a Chennai-specific total. The generic Chennai entity also needs a North/South or combined-commission definition. The attempted Tamil Nadu 2025-26 policy-note URL returned HTTP 404 and NCDRC stats timed out. No matching-period direct primary count located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://cms.tn.gov.in/sites/default/files/documents/foodcp_e_pn_2025_26.pdf | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
tn_cdrc_chennai,ConsumerCommission,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
tn_state_cdrc,ConsumerCommission,pending_cases,28000,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_state_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals,"LS 2574, 11 December 2024, Annexure I, and LS 1389, 4 December 2024, Annexure A",,0,0,UNSOURCED,,aggregate_scope_mismatch|cumulative_not_annual|primary_fetch_failed|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 2574 state-commission consumer complaints over 1 January 2022 to 31 October 2024: Delhi filed 2421 / disposed 901, Tamil Nadu 4982 / 1521. These are multi-year and may exclude appeals. LS 1389 gives combined SCDRC plus DCDRC figures, not state-commission-only pending. Do not assign statewide district-plus-state totals to a state commission. NCDRC stats page timed out. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
tn_state_cdrc,ConsumerCommission,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
nclat,CentralTribunal,pending_cases,4200,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,nclt_nclat_2024,https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars,"RS 1654, 6 August 2024, part (e) and LS 1007 annexure",,0,0,UNSOURCED,,period_mismatch|possible_scope_difference|value_on_42_ladder|pending_round_hundred|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. NCLAT pending 3019 as at 30 June 2024. LS 1007 gives CY2023 disposed 2385 / pending 180 and CY2024 disposed 2487 / pending 894. Date and possible cohort/scope differences remain unresolved. Do not average or treat overlapping ageing bands as additive. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
nclat,CentralTribunal,filed_last_year,2800,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,nclt_nclat_2024,https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars,"RS 1654, 6 August 2024, part (e) and LS 1007 annexure",,0,0,UNSOURCED,,period_mismatch|possible_scope_difference|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. NCLAT pending 3019 as at 30 June 2024. LS 1007 gives CY2023 disposed 2385 / pending 180 and CY2024 disposed 2487 / pending 894. Date and possible cohort/scope differences remain unresolved. Do not average or treat overlapping ageing bands as additive. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
nclat,CentralTribunal,disposed_last_year,2200,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,nclt_nclat_2024,https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars,"RS 1654, 6 August 2024, part (e) and LS 1007 annexure",,0,0,UNSOURCED,,period_mismatch|possible_scope_difference|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. NCLAT pending 3019 as at 30 June 2024. LS 1007 gives CY2023 disposed 2385 / pending 180 and CY2024 disposed 2487 / pending 894. Date and possible cohort/scope differences remain unresolved. Do not average or treat overlapping ageing bands as additive. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
nclat,CentralTribunal,disposal_rate,0.7857,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,nclt_nclat_2024,https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars,"RS 1654, 6 August 2024, part (e) and LS 1007 annexure",,0,0,UNSOURCED,,period_mismatch|possible_scope_difference|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. NCLAT pending 3019 as at 30 June 2024. LS 1007 gives CY2023 disposed 2385 / pending 180 and CY2024 disposed 2487 / pending 894. Date and possible cohort/scope differences remain unresolved. Do not average or treat overlapping ageing bands as additive. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.7857. Arithmetic agreement does not verify those counts."
nclat,CentralTribunal,avg_disposal_days,547,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,nclt_nclat_2024,https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars,"RS 1654, 6 August 2024, part (e) and LS 1007 annexure",,0,0,UNSOURCED,,period_mismatch|possible_scope_difference|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. NCLAT pending 3019 as at 30 June 2024. LS 1007 gives CY2023 disposed 2385 / pending 180 and CY2024 disposed 2487 / pending 894. Date and possible cohort/scope differences remain unresolved. Do not average or treat overlapping ageing bands as additive. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/annex/265/AU1654_b7j2Oc.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
nclat,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
itat,CentralTribunal,filed_last_year,55000,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tribunals_2025,https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals,"LS 1007 annexure, ITAT row and PIB PRID 2210455, year-end review",,0,0,UNSOURCED,,annual_period_undefined|primary_fetch_failed|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 1007 reports CY2023 disposed 33008 and CY2024 disposed 38370. PIB repeats 38370 for calendar 2024 and gives 52088 for 2025 up to 1 December. These do not resolve last_year at input date 2024-12-01. The Legal Affairs annual-report index returned an empty client-rendered shell. The attempted 2023-24 Hindi PDF returned HTTP 404. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals | https://www.pib.gov.in/PressReleasePage.aspx?PRID=2210455 | https://legalaffairs.gov.in/annual-report | https://legalaffairs.gov.in/sites/default/files/AnnualReport_hi_2023-24.pdf. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
itat,CentralTribunal,disposed_last_year,39000,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tribunals_2025,https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals,"LS 1007 annexure, ITAT row and PIB PRID 2210455, year-end review",,0,0,UNSOURCED,,annual_period_undefined|primary_fetch_failed|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 1007 reports CY2023 disposed 33008 and CY2024 disposed 38370. PIB repeats 38370 for calendar 2024 and gives 52088 for 2025 up to 1 December. These do not resolve last_year at input date 2024-12-01. The Legal Affairs annual-report index returned an empty client-rendered shell. The attempted 2023-24 Hindi PDF returned HTTP 404. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals | https://www.pib.gov.in/PressReleasePage.aspx?PRID=2210455 | https://legalaffairs.gov.in/annual-report | https://legalaffairs.gov.in/sites/default/files/AnnualReport_hi_2023-24.pdf. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
itat,CentralTribunal,disposal_rate,0.7091,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tribunals_2025,https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals,"LS 1007 annexure, ITAT row and PIB PRID 2210455, year-end review",,0,0,UNSOURCED,,annual_period_undefined|primary_fetch_failed|report_source_empty_or_homepage|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. LS 1007 reports CY2023 disposed 33008 and CY2024 disposed 38370. PIB repeats 38370 for calendar 2024 and gives 52088 for 2025 up to 1 December. These do not resolve last_year at input date 2024-12-01. The Legal Affairs annual-report index returned an empty client-rendered shell. The attempted 2023-24 Hindi PDF returned HTTP 404. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals | https://www.pib.gov.in/PressReleasePage.aspx?PRID=2210455 | https://legalaffairs.gov.in/annual-report | https://legalaffairs.gov.in/sites/default/files/AnnualReport_hi_2023-24.pdf. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.7091. Arithmetic agreement does not verify those counts."
itat,CentralTribunal,avg_disposal_days,1095,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,tribunals_2025,https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals,"LS 1007 annexure, ITAT row and PIB PRID 2210455, year-end review",,0,0,UNSOURCED,,annual_period_undefined|primary_fetch_failed|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 1007 reports CY2023 disposed 33008 and CY2024 disposed 38370. PIB repeats 38370 for calendar 2024 and gives 52088 for 2025 up to 1 December. These do not resolve last_year at input date 2024-12-01. The Legal Affairs annual-report index returned an empty client-rendered shell. The attempted 2023-24 Hindi PDF returned HTTP 404. No matching-period filing total or mean duration established. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals | https://www.pib.gov.in/PressReleasePage.aspx?PRID=2210455 | https://legalaffairs.gov.in/annual-report | https://legalaffairs.gov.in/sites/default/files/AnnualReport_hi_2023-24.pdf. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
